link_id,tick,load_units,load_ratio,status,observed_latency_ms,planet_a,planet_b,near_capacity,load_bucket,load_ratio_sq,load_units_x_ratio,hist_mean_load_ratio,hist_std_load_ratio,hist_mean_load_units
Aegis-Boreas,10,21.3,0.1025,ok,61502.014,Aegis,Boreas,0,very_low,0.010506249999999998,2.18325,0.2911771978021978,0.16781519450328578,59.97527472527472
Boreas-Elysium,37,27.9,0.1362,ok,104351.827,Boreas,Elysium,0,very_low,0.018550439999999998,3.7999799999999992,0.2900737913486005,0.165054059944648,59.068346055979646
Boreas-Dawn,425,19.8,0.0979,ok,72482.182,Boreas,Dawn,0,very_low,0.00958441,1.93842,0.2929547120418848,0.16733925578385606,58.52005235602094
Dawn-Fenix,20,92.7,0.5902,ok,250921.44,Dawn,Fenix,0,medium,0.34833603999999996,54.71154,0.3041873417721519,0.1724694243240588,47.598683544303796
Aegis-Boreas,263,73.97999999999999,0.5171,ok,158131.571,Aegis,Boreas,0,medium,0.26739241,38.255058,0.2911771978021978,0.16781519450328578,59.97527472527472
Dawn-Elysium,190,14.4,0.2091,ok,118131.28,Dawn,Elysium,0,low,0.04372281,3.0110400000000004,0.29596,0.16907179960732635,20.87232
Dawn-Fenix,400,58.38,0.3869,ok,122946.071,Dawn,Fenix,0,low,0.14969161000000003,22.587222,0.3041873417721519,0.1724694243240588,47.598683544303796
Boreas-Dawn,153,35.8,0.177,ok,77916.293,Boreas,Dawn,0,very_low,0.031328999999999996,6.336599999999999,0.2929547120418848,0.16733925578385606,58.52005235602094
Caelum-Dawn,89,18.0,0.1953,ok,129970.022,Caelum,Dawn,0,very_low,0.038142090000000003,3.5154,0.30429655172413794,0.17370736738192366,28.526896551724136
Aegis-Dawn,465,68.2,0.6957,ok,681879.942,Aegis,Dawn,0,high,0.48399849,47.44674,0.3143477922077922,0.16558189329464748,31.258909090909093
Dawn-Fenix,311,9.3,0.059,ok,71446.964,Dawn,Fenix,0,very_low,0.0034809999999999997,0.5487,0.3041873417721519,0.1724694243240588,47.598683544303796
Boreas-Fenix,125,56.9,0.3369,ok,202319.529,Boreas,Fenix,0,low,0.11350160999999999,19.16961,0.3080685421994885,0.17007740427160456,51.75457800511509
Dawn-Fenix,249,28.8,0.1836,ok,78314.562,Dawn,Fenix,0,very_low,0.03370896,5.287680000000001,0.3041873417721519,0.1724694243240588,47.598683544303796
Caelum-Elysium,450,9.3,0.1123,ok,129520.762,Caelum,Elysium,0,very_low,0.012611289999999999,1.0443900000000002,0.29901641025641024,0.16467290094562215,25.344512820512822
Dawn-Fenix,51,17.8,0.1136,ok,72406.58,Dawn,Fenix,0,very_low,0.012904960000000002,2.0220800000000003,0.3041873417721519,0.1724694243240588,47.598683544303796
Caelum-Fenix,323,52.3,0.4115,ok,209299.798,Caelum,Fenix,0,medium,0.16933225,21.521449999999998,0.2979977329974811,0.16907325550533112,38.04100755667506
Dawn-Fenix,185,44.3,0.2823,ok,95055.682,Dawn,Fenix,0,low,0.07969329,12.505889999999999,0.3041873417721519,0.1724694243240588,47.598683544303796
Boreas-Fenix,405,22.4,0.1324,ok,144007.45,Boreas,Fenix,0,very_low,0.01752976,2.9657599999999995,0.3080685421994885,0.17007740427160456,51.75457800511509
Aegis-Dawn,61,33.3,0.3403,ok,181344.298,Aegis,Dawn,0,low,0.11580409,11.33199,0.3143477922077922,0.16558189329464748,31.258909090909093
Boreas-Fenix,368,38.6,0.2284,ok,157408.809,Boreas,Fenix,0,low,0.052166559999999994,8.81624,0.3080685421994885,0.17007740427160456,51.75457800511509
Dawn-Fenix,410,28.8,0.1835,ok,82041.117,Dawn,Fenix,0,very_low,0.03367225,5.2848,0.3041873417721519,0.1724694243240588,47.598683544303796
Dawn-Fenix,473,30.2,0.1922,ok,79918.94,Dawn,Fenix,0,very_low,0.03694084,5.8044400000000005,0.3041873417721519,0.1724694243240588,47.598683544303796
Aegis-Elysium,203,23.9,0.1184,ok,158773.386,Aegis,Elysium,0,very_low,0.014018560000000001,2.82976,0.3029021390374331,0.16678734255381286,60.362834224598934
Dawn-Elysium,171,32.6,0.4719,ok,231465.857,Dawn,Elysium,0,medium,0.22268960999999998,15.38394,0.29596,0.16907179960732635,20.87232
Aegis-Dawn,196,34.6,0.353,ok,182099.409,Aegis,Dawn,0,low,0.12460899999999998,12.213799999999999,0.3143477922077922,0.16558189329464748,31.258909090909093
Caelum-Dawn,156,13.7,0.1485,ok,119188.347,Caelum,Dawn,0,very_low,0.02205225,2.0344499999999996,0.30429655172413794,0.17370736738192366,28.526896551724136
Aegis-Boreas,368,95.5,0.4592,ok,131693.455,Aegis,Boreas,0,medium,0.21086464,43.8536,0.2911771978021978,0.16781519450328578,59.97527472527472
Dawn-Fenix,289,32.5,0.207,ok,82765.542,Dawn,Fenix,0,low,0.042849,6.7275,0.3041873417721519,0.1724694243240588,47.598683544303796
Boreas-Fenix,460,98.1,0.5806,ok,459808.295,Boreas,Fenix,0,medium,0.33709636,56.95686,0.3080685421994885,0.17007740427160456,51.75457800511509
Boreas-Fenix,409,32.3,0.1913,ok,155145.808,Boreas,Fenix,0,very_low,0.03659569,6.17899,0.3080685421994885,0.17007740427160456,51.75457800511509
Aegis-Elysium,417,86.0,0.4255,ok,300464.966,Aegis,Elysium,0,medium,0.18105025,36.592999999999996,0.3029021390374331,0.16678734255381286,60.362834224598934
Aegis-Boreas,490,29.6,0.1425,ok,63856.9,Aegis,Boreas,0,very_low,0.020306249999999998,4.218,0.2911771978021978,0.16781519450328578,59.97527472527472
Boreas-Fenix,324,28.9,0.1709,ok,150596.472,Boreas,Fenix,0,very_low,0.02920681,4.93901,0.3080685421994885,0.17007740427160456,51.75457800511509
Caelum-Dawn,482,43.3,0.4711,ok,252791.071,Caelum,Dawn,0,medium,0.22193521000000002,20.39863,0.30429655172413794,0.17370736738192366,28.526896551724136
Caelum-Elysium,305,43.0,0.5175,ok,343463.065,Caelum,Elysium,0,medium,0.26780624999999997,22.252499999999998,0.29901641025641024,0.16467290094562215,25.344512820512822
Aegis-Elysium,465,98.1,0.4857,ok,368120.67,Aegis,Elysium,0,medium,0.23590449000000002,47.64717,0.3029021390374331,0.16678734255381286,60.362834224598934
Caelum-Elysium,247,25.8,0.3107,ok,180739.365,Caelum,Elysium,0,low,0.09653448999999999,8.01606,0.29901641025641024,0.16467290094562215,25.344512820512822
Dawn-Fenix,377,20.9,0.1329,ok,74864.638,Dawn,Fenix,0,very_low,0.017662409999999996,2.7776099999999997,0.3041873417721519,0.1724694243240588,47.598683544303796
Caelum-Elysium,30,37.0,0.4458,ok,263995.153,Caelum,Elysium,0,medium,0.19873763999999997,16.4946,0.29901641025641024,0.16467290094562215,25.344512820512822
Aegis-Elysium,316,28.4,0.1406,ok,162978.807,Aegis,Elysium,0,very_low,0.019768360000000002,3.9930399999999997,0.3029021390374331,0.16678734255381286,60.362834224598934
Caelum-Elysium,173,26.8,0.3224,ok,182719.845,Caelum,Elysium,0,low,0.10394176000000001,8.640320000000001,0.29901641025641024,0.16467290094562215,25.344512820512822
Aegis-Elysium,309,63.5,0.3144,ok,223093.271,Aegis,Elysium,0,low,0.09884736000000001,19.9644,0.3029021390374331,0.16678734255381286,60.362834224598934
Elysium-Fenix,261,10.3,0.0681,ok,168739.107,Elysium,Fenix,0,very_low,0.0046376099999999995,0.70143,0.2866814016172507,0.16585315339481224,43.56679245283019
Caelum-Fenix,494,63.02,0.4023,ok,201017.465,Caelum,Fenix,0,medium,0.16184529,25.352946,0.2979977329974811,0.16907325550533112,38.04100755667506
Caelum-Dawn,432,39.6,0.4302,ok,222725.466,Caelum,Dawn,0,medium,0.18507204000000002,17.03592,0.30429655172413794,0.17370736738192366,28.526896551724136
Caelum-Dawn,66,9.7,0.1058,ok,118318.344,Caelum,Dawn,0,very_low,0.011193640000000001,1.02626,0.30429655172413794,0.17370736738192366,28.526896551724136
Caelum-Fenix,365,67.9,0.5347,ok,314355.31,Caelum,Fenix,0,medium,0.28590408999999994,36.30613,0.2979977329974811,0.16907325550533112,38.04100755667506
Dawn-Fenix,129,48.0,0.3055,ok,99078.351,Dawn,Fenix,0,low,0.09333024999999999,14.664,0.3041873417721519,0.1724694243240588,47.598683544303796
Boreas-Dawn,441,87.0,0.4309,ok,136108.644,Boreas,Dawn,0,medium,0.18567481,37.4883,0.2929547120418848,0.16733925578385606,58.52005235602094
Elysium-Fenix,116,31.0,0.2039,ok,190272.391,Elysium,Fenix,0,low,0.04157521,6.3209,0.2866814016172507,0.16585315339481224,43.56679245283019
Elysium-Fenix,337,4.7,0.0307,ok,165050.911,Elysium,Fenix,0,very_low,0.0009424900000000001,0.14429,0.2866814016172507,0.16585315339481224,43.56679245283019
Boreas-Elysium,206,54.7,0.267,ok,123785.924,Boreas,Elysium,0,low,0.071289,14.604900000000002,0.2900737913486005,0.165054059944648,59.068346055979646
Aegis-Boreas,138,140.5,0.6756,ok,314335.083,Aegis,Boreas,0,high,0.45643535999999996,94.92179999999999,0.2911771978021978,0.16781519450328578,59.97527472527472
Dawn-Fenix,254,40.3,0.2565,ok,86832.308,Dawn,Fenix,0,low,0.06579225,10.33695,0.3041873417721519,0.1724694243240588,47.598683544303796
Aegis-Dawn,470,47.9,0.309,ok,168294.912,Aegis,Dawn,0,low,0.095481,14.8011,0.3143477922077922,0.16558189329464748,31.258909090909093
Aegis-Dawn,358,56.8,0.5798,ok,399353.96,Aegis,Dawn,0,medium,0.33616804,32.93264,0.3143477922077922,0.16558189329464748,31.258909090909093
Dawn-Fenix,441,41.0,0.2612,ok,89877.146,Dawn,Fenix,0,low,0.06822544,10.7092,0.3041873417721519,0.1724694243240588,47.598683544303796
Boreas-Dawn,101,35.8,0.1774,ok,75181.169,Boreas,Dawn,0,very_low,0.03147076,6.3509199999999995,0.2929547120418848,0.16733925578385606,58.52005235602094
Aegis-Elysium,273,113.9,0.5638,ok,488377.549,Aegis,Elysium,0,medium,0.31787044,64.21682,0.3029021390374331,0.16678734255381286,60.362834224598934
Aegis-Dawn,25,12.5,0.1276,ok,127750.973,Aegis,Dawn,0,very_low,0.01628176,1.595,0.3143477922077922,0.16558189329464748,31.258909090909093
Caelum-Fenix,481,1.6,0.0127,ok,112237.165,Caelum,Fenix,0,very_low,0.00016129,0.02032,0.2979977329974811,0.16907325550533112,38.04100755667506
Boreas-Elysium,91,20.1,0.0979,ok,99451.767,Boreas,Elysium,0,very_low,0.00958441,1.9677900000000002,0.2900737913486005,0.165054059944648,59.068346055979646
Caelum-Dawn,209,47.7,0.5185,ok,301225.478,Caelum,Dawn,0,medium,0.26884224999999995,24.73245,0.30429655172413794,0.17370736738192366,28.526896551724136
Boreas-Elysium,52,79.6,0.3885,ok,167503.568,Boreas,Elysium,0,low,0.15093225000000002,30.924599999999998,0.2900737913486005,0.165054059944648,59.068346055979646
Aegis-Elysium,453,18.3,0.0904,ok,159763.195,Aegis,Elysium,0,very_low,0.00817216,1.65432,0.3029021390374331,0.16678734255381286,60.362834224598934
Aegis-Dawn,434,17.4,0.1773,ok,133082.547,Aegis,Dawn,0,very_low,0.031435290000000005,3.08502,0.3143477922077922,0.16558189329464748,31.258909090909093
Dawn-Fenix,144,51.4,0.3276,ok,103114.592,Dawn,Fenix,0,low,0.10732176,16.838639999999998,0.3041873417721519,0.1724694243240588,47.598683544303796
Aegis-Boreas,475,114.6,0.5508,ok,183655.792,Aegis,Boreas,0,medium,0.30338064,63.12167999999999,0.2911771978021978,0.16781519450328578,59.97527472527472
Elysium-Fenix,55,73.5,0.4837,ok,380298.122,Elysium,Fenix,0,medium,0.23396569000000003,35.55195,0.2866814016172507,0.16585315339481224,43.56679245283019
Caelum-Elysium,381,63.8,0.7689,ok,1094253.332,Caelum,Elysium,0,high,0.5912072100000001,49.05582,0.29901641025641024,0.16467290094562215,25.344512820512822
Elysium-Fenix,29,70.1,0.4615,ok,361431.275,Elysium,Fenix,0,medium,0.21298225,32.35115,0.2866814016172507,0.16585315339481224,43.56679245283019
Dawn-Fenix,66,48.4,0.3086,ok,98175.815,Dawn,Fenix,0,low,0.09523395999999999,14.93624,0.3041873417721519,0.1724694243240588,47.598683544303796
Dawn-Elysium,464,20.8,0.3018,ok,142482.657,Dawn,Elysium,0,low,0.09108324000000001,6.27744,0.29596,0.16907179960732635,20.87232
Caelum-Fenix,464,14.1,0.111,ok,114357.548,Caelum,Fenix,0,very_low,0.012321,1.5651,0.2979977329974811,0.16907325550533112,38.04100755667506
Caelum-Elysium,183,54.3,0.6543,ok,594594.045,Caelum,Elysium,0,high,0.42810849,35.52849,0.29901641025641024,0.16467290094562215,25.344512820512822
Caelum-Fenix,321,54.4,0.4281,ok,215263.67,Caelum,Fenix,0,medium,0.18326960999999997,23.288639999999997,0.2979977329974811,0.16907325550533112,38.04100755667506
Caelum-Elysium,266,18.1,0.218,ok,147442.572,Caelum,Elysium,0,low,0.047524,3.9458,0.29901641025641024,0.16467290094562215,25.344512820512822
Aegis-Dawn,242,19.2,0.1964,ok,139020.167,Aegis,Dawn,0,very_low,0.038572959999999996,3.7708799999999996,0.3143477922077922,0.16558189329464748,31.258909090909093
Caelum-Fenix,376,5.9,0.0468,ok,113174.002,Caelum,Fenix,0,very_low,0.00219024,0.27612000000000003,0.2979977329974811,0.16907325550533112,38.04100755667506
Boreas-Elysium,323,71.0,0.3463,ok,150979.724,Boreas,Elysium,0,low,0.11992369,24.5873,0.2900737913486005,0.165054059944648,59.068346055979646
Caelum-Dawn,56,8.0,0.0869,ok,117164.47,Caelum,Dawn,0,very_low,0.007551610000000001,0.6952,0.30429655172413794,0.17370736738192366,28.526896551724136
Boreas-Dawn,396,60.5,0.2993,ok,95009.934,Boreas,Dawn,0,low,0.08958049000000001,18.10765,0.2929547120418848,0.16733925578385606,58.52005235602094
Caelum-Elysium,143,34.5,0.4151,ok,241246.123,Caelum,Elysium,0,medium,0.17230801,14.320950000000002,0.29901641025641024,0.16467290094562215,25.344512820512822
Caelum-Dawn,282,17.1,0.1859,ok,125518.293,Caelum,Dawn,0,very_low,0.03455881,3.1788900000000004,0.30429655172413794,0.17370736738192366,28.526896551724136
Boreas-Dawn,414,105.2,0.5209,ok,187357.099,Boreas,Dawn,0,medium,0.27133681000000004,54.798680000000004,0.2929547120418848,0.16733925578385606,58.52005235602094
Aegis-Elysium,213,26.5,0.131,ok,164936.532,Aegis,Elysium,0,very_low,0.017161000000000003,3.4715000000000003,0.3029021390374331,0.16678734255381286,60.362834224598934
Aegis-Elysium,388,97.9,0.4848,ok,366716.194,Aegis,Elysium,0,medium,0.23503104,47.461920000000006,0.3029021390374331,0.16678734255381286,60.362834224598934
Dawn-Elysium,9,2.6,0.0381,ok,98734.529,Dawn,Elysium,0,very_low,0.00145161,0.09906000000000001,0.29596,0.16907179960732635,20.87232
Aegis-Dawn,31,22.4,0.2283,ok,144817.743,Aegis,Dawn,0,low,0.05212089,5.113919999999999,0.3143477922077922,0.16558189329464748,31.258909090909093
Boreas-Dawn,257,45.7,0.2263,ok,80601.262,Boreas,Dawn,0,low,0.05121169,10.34191,0.2929547120418848,0.16733925578385606,58.52005235602094
Aegis-Dawn,20,37.0,0.3774,ok,198125.611,Aegis,Dawn,0,low,0.14243076000000002,13.9638,0.3143477922077922,0.16558189329464748,31.258909090909093
Dawn-Fenix,433,23.6,0.1505,ok,77737.868,Dawn,Fenix,0,very_low,0.022650249999999997,3.5518,0.3041873417721519,0.1724694243240588,47.598683544303796
Boreas-Dawn,445,6.2,0.0308,ok,68748.416,Boreas,Dawn,0,very_low,0.00094864,0.19096000000000002,0.2929547120418848,0.16733925578385606,58.52005235602094
Aegis-Elysium,457,50.1,0.2481,ok,194905.898,Aegis,Elysium,0,low,0.061553609999999995,12.42981,0.3029021390374331,0.16678734255381286,60.362834224598934
Caelum-Elysium,392,21.0,0.2527,ok,157951.793,Caelum,Elysium,0,low,0.06385728999999998,5.306699999999999,0.29901641025641024,0.16467290094562215,25.344512820512822
Boreas-Fenix,0,37.9,0.2337,ok,164773.623,Boreas,Fenix,0,low,0.054615689999999995,8.85723,0.3080685421994885,0.17007740427160456,51.75457800511509
Caelum-Dawn,381,66.1,0.7183,ok,727089.794,Caelum,Dawn,0,high,0.51595489,47.47963,0.30429655172413794,0.17370736738192366,28.526896551724136
Boreas-Dawn,111,10.8,0.0533,ok,71318.251,Boreas,Dawn,0,very_low,0.00284089,0.57564,0.2929547120418848,0.16733925578385606,58.52005235602094
Aegis-Elysium,276,124.6,0.6171,ok,617476.549,Aegis,Elysium,0,high,0.38081241,76.89066,0.3029021390374331,0.16678734255381286,60.362834224598934
Boreas-Fenix,302,10.4,0.0615,ok,137265.941,Boreas,Fenix,0,very_low,0.00378225,0.6396000000000001,0.3080685421994885,0.17007740427160456,51.75457800511509
Caelum-Dawn,127,49.4,0.5369,ok,316886.315,Caelum,Dawn,0,medium,0.28826161000000006,26.52286,0.30429655172413794,0.17370736738192366,28.526896551724136
Aegis-Elysium,250,2.1,0.0105,ok,153284.112,Aegis,Elysium,0,very_low,0.00011025000000000001,0.022050000000000004,0.3029021390374331,0.16678734255381286,60.362834224598934
Boreas-Dawn,113,28.4,0.1403,ok,74008.536,Boreas,Dawn,0,very_low,0.01968409,3.98452,0.2929547120418848,0.16733925578385606,58.52005235602094
Caelum-Dawn,452,2.1,0.0231,ok,107100.625,Caelum,Dawn,0,very_low,0.0005336099999999999,0.04851,0.30429655172413794,0.17370736738192366,28.526896551724136
Caelum-Dawn,476,16.1,0.1745,ok,125213.604,Caelum,Dawn,0,very_low,0.030450249999999995,2.80945,0.30429655172413794,0.17370736738192366,28.526896551724136
Boreas-Fenix,156,36.6,0.2167,ok,155798.898,Boreas,Fenix,0,low,0.04695889,7.931220000000001,0.3080685421994885,0.17007740427160456,51.75457800511509
Aegis-Dawn,495,18.7,0.1907,ok,135771.943,Aegis,Dawn,0,very_low,0.03636649,3.56609,0.3143477922077922,0.16558189329464748,31.258909090909093
Dawn-Fenix,63,52.2,0.3325,ok,103570.898,Dawn,Fenix,0,low,0.11055625000000001,17.3565,0.3041873417721519,0.1724694243240588,47.598683544303796
Dawn-Elysium,28,28.1,0.4071,ok,187229.633,Dawn,Elysium,0,medium,0.16573041000000002,11.43951,0.29596,0.16907179960732635,20.87232
Aegis-Dawn,261,34.8,0.3547,ok,190665.555,Aegis,Dawn,0,low,0.12581209000000002,12.34356,0.3143477922077922,0.16558189329464748,31.258909090909093
Aegis-Elysium,214,57.7,0.2856,ok,207075.135,Aegis,Elysium,0,low,0.08156736,16.47912,0.3029021390374331,0.16678734255381286,60.362834224598934
Elysium-Fenix,54,58.2,0.3832,ok,277991.981,Elysium,Fenix,0,low,0.14684223999999999,22.30224,0.2866814016172507,0.16585315339481224,43.56679245283019
Caelum-Dawn,444,19.8,0.2154,ok,134147.845,Caelum,Dawn,0,low,0.04639716000000001,4.26492,0.30429655172413794,0.17370736738192366,28.526896551724136
Caelum-Dawn,116,74.24000000000001,0.4236,ok,223528.944,Caelum,Dawn,0,medium,0.17943695999999998,31.448064000000002,0.30429655172413794,0.17370736738192366,28.526896551724136
Dawn-Fenix,390,83.3,0.5304,ok,195070.919,Dawn,Fenix,0,medium,0.28132416,44.18232,0.3041873417721519,0.1724694243240588,47.598683544303796
Boreas-Elysium,261,25.1,0.1222,ok,103065.229,Boreas,Elysium,0,very_low,0.014932840000000001,3.0672200000000003,0.2900737913486005,0.165054059944648,59.068346055979646
Aegis-Elysium,112,56.2,0.2784,ok,207057.213,Aegis,Elysium,0,low,0.07750655999999999,15.64608,0.3029021390374331,0.16678734255381286,60.362834224598934
Boreas-Fenix,235,81.4,0.4816,ok,312938.426,Boreas,Fenix,0,medium,0.23193855999999996,39.20224,0.3080685421994885,0.17007740427160456,51.75457800511509
Aegis-Elysium,225,87.0,0.4308,ok,301317.021,Aegis,Elysium,0,medium,0.18558864000000003,37.479600000000005,0.3029021390374331,0.16678734255381286,60.362834224598934
Caelum-Dawn,367,44.7,0.4863,ok,266343.529,Caelum,Dawn,0,medium,0.23648769,21.73761,0.30429655172413794,0.17370736738192366,28.526896551724136
Caelum-Elysium,304,7.2,0.0866,ok,131173.014,Caelum,Elysium,0,very_low,0.00749956,0.62352,0.29901641025641024,0.16467290094562215,25.344512820512822
Caelum-Dawn,71,26.8,0.2916,ok,154365.774,Caelum,Dawn,0,low,0.08503056000000002,7.8148800000000005,0.30429655172413794,0.17370736738192366,28.526896551724136
Dawn-Elysium,196,9.7,0.1409,ok,103760.795,Dawn,Elysium,0,very_low,0.01985281,1.3667299999999998,0.29596,0.16907179960732635,20.87232
Caelum-Dawn,281,33.4,0.3629,ok,179405.896,Caelum,Dawn,0,low,0.13169641,12.120859999999999,0.30429655172413794,0.17370736738192366,28.526896551724136
Dawn-Fenix,201,57.9,0.369,ok,118054.331,Dawn,Fenix,0,low,0.136161,21.365099999999998,0.3041873417721519,0.1724694243240588,47.598683544303796
Aegis-Boreas,148,45.3,0.2178,ok,70975.366,Aegis,Boreas,0,low,0.047436839999999994,9.86634,0.2911771978021978,0.16781519450328578,59.97527472527472
Caelum-Elysium,240,37.0,0.4456,ok,258614.267,Caelum,Elysium,0,medium,0.19855936,16.4872,0.29901641025641024,0.16467290094562215,25.344512820512822
Dawn-Fenix,166,13.2,0.084,ok,70843.44,Dawn,Fenix,0,very_low,0.007056000000000001,1.1088,0.3041873417721519,0.1724694243240588,47.598683544303796
Boreas-Fenix,408,71.1,0.4208,ok,264005.466,Boreas,Fenix,0,medium,0.17707264,29.918879999999998,0.3080685421994885,0.17007740427160456,51.75457800511509
Aegis-Dawn,246,53.8,0.5489,ok,351849.554,Aegis,Dawn,0,medium,0.3012912100000001,29.530820000000002,0.3143477922077922,0.16558189329464748,31.258909090909093
Boreas-Dawn,405,80.1,0.3965,ok,122995.77,Boreas,Dawn,0,low,0.15721225000000003,31.75965,0.2929547120418848,0.16733925578385606,58.52005235602094
Boreas-Fenix,118,53.7,0.3176,ok,192000.294,Boreas,Fenix,0,low,0.10086976,17.055120000000002,0.3080685421994885,0.17007740427160456,51.75457800511509
Dawn-Elysium,59,14.5,0.2106,ok,118316.828,Dawn,Elysium,0,low,0.04435236000000001,3.0537,0.29596,0.16907179960732635,20.87232
Caelum-Fenix,361,54.9,0.4322,ok,219121.287,Caelum,Fenix,0,medium,0.18679683999999996,23.72778,0.2979977329974811,0.16907325550533112,38.04100755667506
Aegis-Boreas,410,39.4,0.1893,ok,64230.621,Aegis,Boreas,0,very_low,0.03583449,7.458419999999999,0.2911771978021978,0.16781519450328578,59.97527472527472
Elysium-Fenix,294,61.6,0.405,ok,300534.233,Elysium,Fenix,0,medium,0.16402500000000003,24.948000000000004,0.2866814016172507,0.16585315339481224,43.56679245283019
Dawn-Elysium,197,12.4,0.1802,ok,116089.607,Dawn,Elysium,0,very_low,0.03247204,2.23448,0.29596,0.16907179960732635,20.87232
Aegis-Elysium,431,113.6,0.5623,ok,486127.319,Aegis,Elysium,0,medium,0.31618129,63.87728,0.3029021390374331,0.16678734255381286,60.362834224598934
Dawn-Fenix,459,24.0,0.1527,ok,77707.876,Dawn,Fenix,0,very_low,0.02331729,3.6648,0.3041873417721519,0.1724694243240588,47.598683544303796
Aegis-Dawn,119,31.9,0.3258,ok,176199.744,Aegis,Dawn,0,low,0.10614563999999999,10.393019999999998,0.3143477922077922,0.16558189329464748,31.258909090909093
Caelum-Fenix,133,11.9,0.0938,ok,117317.102,Caelum,Fenix,0,very_low,0.00879844,1.11622,0.2979977329974811,0.16907325550533112,38.04100755667506
Dawn-Fenix,189,52.4,0.3337,ok,105875.684,Dawn,Fenix,0,low,0.11135569,17.485879999999998,0.3041873417721519,0.1724694243240588,47.598683544303796
Caelum-Dawn,46,42.3,0.46,ok,247640.984,Caelum,Dawn,0,medium,0.2116,19.458,0.30429655172413794,0.17370736738192366,28.526896551724136
Boreas-Elysium,440,71.7,0.3498,ok,149074.562,Boreas,Elysium,0,low,0.12236004,25.08066,0.2900737913486005,0.165054059944648,59.068346055979646
Caelum-Elysium,440,26.96,0.2094,ok,149494.411,Caelum,Elysium,0,low,0.04384836,5.645424,0.29901641025641024,0.16467290094562215,25.344512820512822
Caelum-Elysium,95,25.1,0.3018,ok,180753.211,Caelum,Elysium,0,low,0.09108324000000001,7.5751800000000005,0.29901641025641024,0.16467290094562215,25.344512820512822
Caelum-Fenix,27,22.5,0.1769,ok,122790.969,Caelum,Fenix,0,very_low,0.03129361,3.98025,0.2979977329974811,0.16907325550533112,38.04100755667506
Caelum-Fenix,319,29.9,0.2353,ok,134538.226,Caelum,Fenix,0,low,0.05536609000000001,7.03547,0.2979977329974811,0.16907325550533112,38.04100755667506
Dawn-Fenix,494,36.3,0.2313,ok,84065.606,Dawn,Fenix,0,low,0.05349969,8.396189999999999,0.3041873417721519,0.1724694243240588,47.598683544303796
Boreas-Elysium,245,57.8,0.282,ok,131258.819,Boreas,Elysium,0,low,0.07952399999999998,16.299599999999998,0.2900737913486005,0.165054059944648,59.068346055979646
Elysium-Fenix,25,24.8,0.1634,ok,180118.823,Elysium,Fenix,0,very_low,0.026699559999999997,4.05232,0.2866814016172507,0.16585315339481224,43.56679245283019
Dawn-Fenix,300,66.7,0.4246,ok,134141.625,Dawn,Fenix,0,medium,0.18028515999999997,28.32082,0.3041873417721519,0.1724694243240588,47.598683544303796
Boreas-Dawn,143,56.2,0.2782,ok,90466.255,Boreas,Dawn,0,low,0.07739524,15.63484,0.2929547120418848,0.16733925578385606,58.52005235602094
Caelum-Fenix,263,14.3,0.1129,ok,120099.644,Caelum,Fenix,0,very_low,0.01274641,1.61447,0.2979977329974811,0.16907325550533112,38.04100755667506
Aegis-Elysium,177,72.3,0.3577,ok,243028.658,Aegis,Elysium,0,low,0.12794929000000002,25.86171,0.3029021390374331,0.16678734255381286,60.362834224598934
Boreas-Fenix,413,48.9,0.2896,ok,184309.559,Boreas,Fenix,0,low,0.08386816000000001,14.16144,0.3080685421994885,0.17007740427160456,51.75457800511509
Caelum-Dawn,100,37.5,0.4077,ok,206525.76,Caelum,Dawn,0,medium,0.16621929,15.28875,0.30429655172413794,0.17370736738192366,28.526896551724136
Boreas-Fenix,120,42.9,0.2536,ok,172325.168,Boreas,Fenix,0,low,0.06431296,10.879439999999999,0.3080685421994885,0.17007740427160456,51.75457800511509
Caelum-Elysium,122,32.9,0.3965,ok,223376.004,Caelum,Elysium,0,low,0.15721225000000003,13.04485,0.29901641025641024,0.16467290094562215,25.344512820512822
Aegis-Dawn,204,8.0,0.082,ok,121319.461,Aegis,Dawn,0,very_low,0.006724000000000001,0.656,0.3143477922077922,0.16558189329464748,31.258909090909093
Boreas-Fenix,437,45.9,0.2715,ok,175243.529,Boreas,Fenix,0,low,0.07371225,12.46185,0.3080685421994885,0.17007740427160456,51.75457800511509
Caelum-Elysium,0,16.7,0.2015,ok,142775.584,Caelum,Elysium,0,low,0.040602250000000006,3.36505,0.29901641025641024,0.16467290094562215,25.344512820512822
Aegis-Dawn,257,20.4,0.2077,ok,133122.705,Aegis,Dawn,0,low,0.04313929,4.23708,0.3143477922077922,0.16558189329464748,31.258909090909093
Aegis-Boreas,428,50.4,0.2425,ok,74006.297,Aegis,Boreas,0,low,0.05880625,12.222,0.2911771978021978,0.16781519450328578,59.97527472527472
Caelum-Dawn,287,32.8,0.3564,ok,178701.259,Caelum,Dawn,0,low,0.12702096,11.689919999999999,0.30429655172413794,0.17370736738192366,28.526896551724136
Boreas-Dawn,86,89.9,0.445,ok,143788.226,Boreas,Dawn,0,medium,0.198025,40.005500000000005,0.2929547120418848,0.16733925578385606,58.52005235602094
Aegis-Dawn,360,24.5,0.2504,ok,145282.882,Aegis,Dawn,0,low,0.06270016,6.1348,0.3143477922077922,0.16558189329464748,31.258909090909093
